,datetime,mode1_d,mode1_sigma,mode1_n,mode2_d,mode2_sigma,mode2_n,NSD1_sum,NSD2_sum,mode1_d_mad,mode1_sigma_mad,mode1_n_mad,mode2_d_mad,mode2_sigma_mad,mode2_n_mad,NSD1_sum_mad,NSD2_sum_mad,n_measurements
2450,2018-06-05 01:00:00,27.948833178791297,1.75,6401.34263392294,385.8673400665013,1.75,12.978994649451293,5476.412593562712,10.090957902757538,0.01,0.01,111.61474394578272,0.01,0.01,0.5136984667506646,130.7735477775932,0.28988470109261755,9
2451,2018-06-05 03:00:00,27.948833178791297,1.75,4661.218237732859,315.3707888528993,1.75,23.265203620907762,3956.3641119472877,21.09481693564695,0.01,0.01,323.79289424570743,21.418087255869523,0.01,8.427766127591617,269.4746792788444,9.17838462204305,6
2452,2018-06-05 05:00:00,27.948833178791297,1.75,3395.730568125577,293.9527015970298,1.75,31.75359111138848,3111.921226018201,29.752388082111924,0.01,0.01,368.0583294808598,0.01,0.01,0.9602153626328409,460.61730216726437,1.053048713451627,7
2453,2018-06-07 09:00:00,26.58604715577973,1.75,4000.307167851262,74.00000000000001,1.5750000000000006,1138.3275618124608,4321.384156589267,1180.0119903119605,7.395860276849344,0.01,486.2109735400468,19.974625940970157,0.1749999999999995,996.5020433630189,380.22270939379655,1068.907408946602,10
2454,2018-06-07 11:00:00,33.738558043877724,1.75,4420.169300805601,74.00000000000001,1.75,2122.231895407833,4825.004116130791,1877.8715152499008,12.768165829955635,0.01,1491.5774969188624,0.01,0.01,1211.9472352712055,1322.2366631662483,1192.9108668328636,6
2455,2018-06-07 13:00:00,46.50672387383336,1.75,749.7574829425176,70.93142579781768,1.466666666666668,1480.7801355515976,1032.132708742907,1479.3537778349526,17.449000857580913,0.0833333333333317,345.86228284808317,3.068574202182333,0.10000000000000031,265.4359047281648,614.6416531274623,327.562716977395,7
2456,2018-06-07 15:00:00,13.168858202365026,1.75,1269.0511083207602,74.00000000000001,1.75,1701.5789983377429,1166.0475930798916,1561.8475595723648,2.8966365308950195,0.01,188.82063201857335,0.01,0.01,257.23396055524154,187.37764107884846,196.84421419888918,6
2457,2018-06-07 17:00:00,32.20170209763737,1.75,4359.173629370259,200.00000000000003,1.75,55.68214452644976,4616.691627024124,54.22755181255751,6.479800150816981,0.01,262.229291110295,145.97462594097016,0.01,53.4737375645746,593.5709296653026,52.69970512059311,9
2458,2018-06-07 19:00:00,46.50672387383336,1.75,5232.4749287020695,74.00000000000001,1.75,820.6244467266133,5099.372094071895,689.2345131980446,1.3726605563625967,0.01,565.8314162146203,0.01,0.01,651.9900694464868,587.2971439686312,544.362542195168,10
2459,2018-06-08 13:00:00,36.210075719092245,1.75,1183.457763423879,74.00000000000001,1.75,1152.0572032948903,1317.8359833990696,1091.0282527055956,18.327720626513667,0.01,229.39716011328755,0.01,0.01,590.0762247967192,334.89058494924143,554.8733946800119,4
