,datetime,mode1_d,mode1_sigma,mode1_n,mode2_d,mode2_sigma,mode2_n,NSD1_sum,NSD2_sum,n_measurements
37,2016-08-20 05:00:00,39.65828306979712,1.75,562.4211174265611,99.13595911915246,1.75,208.4632779181709,596.3528741315295,188.5112495279185,12
38,2016-08-20 07:00:00,75.00000000000001,1.75,2350.1157864130137,148.89360412999696,1.75,341.8461169733539,2354.155175243419,310.5305917353664,12
39,2016-08-20 09:00:00,75.00000000000001,1.75,1559.696451488662,170.59108258671063,1.75,419.6175835036624,1658.7516382147246,391.63947712640623,12
40,2016-08-20 11:00:00,75.00000000000001,1.75,1015.5875451530884,149.28992599155407,1.75,845.7083612274264,970.8643786852178,806.1279045717403,11
41,2016-08-20 13:00:00,75.00000000000001,1.5666666666666682,807.9025358540393,149.28992599155407,1.500000000000001,424.5302674482996,818.2636145555136,387.40665674768974,9
42,2016-08-20 15:00:00,17.882355092578585,1.75,144.66463351884363,88.19245161336553,1.75,602.2934991421581,142.49646245345497,575.1720138300268,9
43,2016-08-20 17:00:00,13.003523202918124,1.75,110.1758833292032,83.18241346752067,1.75,786.4819994772737,101.0409279951168,792.0057337654264,11
44,2016-08-20 19:00:00,15.249053064671498,1.75,270.5194551402976,83.18241346752067,1.75,1044.642115270574,274.08205113070176,1031.3021882358446,10
45,2016-08-20 21:00:00,17.882355092578585,1.75,147.2135859177871,88.19245161336553,1.75,1017.8727107723148,138.73682607784744,1001.2374680871682,10
46,2016-08-20 23:00:00,21.05394036466873,1.75,227.0345314823388,98.99999999999994,1.75,1062.7012129489417,225.5144740737153,1033.5686977422845,11
47,2016-08-21 01:00:00,28.838338206359808,1.75,444.213190933722,93.50424203083216,1.75,1202.955067655864,450.2063830699254,1188.623121432841,6
48,2016-08-21 03:00:00,33.818323137766015,1.75,688.3934401453871,98.99999999999994,1.75,1145.1278366871506,761.6974536428904,1123.8596710238833,8
49,2016-08-21 07:00:00,28.838338206359808,1.75,89.48645048674996,83.18241346752067,1.75,108.12841571941344,88.90487123337746,95.45534646223628,8
50,2016-08-21 09:00:00,63.95572473141427,1.75,595.991933385991,148.89360412999696,1.75,146.35494676706128,611.2371293873856,133.11030336558295,9
51,2016-08-21 11:00:00,5.863431328076321,1.75,93.51534660374097,83.18241346752067,1.75,136.04202716482013,75.52026452241279,120.9233508558116,9
52,2016-08-21 13:00:00,15.249053064671498,1.75,477.792948090274,98.99999999999994,1.75,1394.026058666392,448.3118627958208,1393.717996398801,5
53,2016-08-21 15:00:00,20.97039221392209,1.75,417.4153921456212,111.43741001281846,1.75,1573.3645494856871,387.6617160557554,1532.3330397695615,6
54,2016-08-21 17:00:00,20.97039221392209,1.75,412.8954547895821,111.43741001281846,1.75,1792.6631286731736,430.20317883235646,1749.1645897285312,7
55,2016-08-21 19:00:00,17.882355092578585,1.75,250.34827395981705,111.43741001281846,1.75,2052.0877561817447,247.7945480208232,2009.3773208806292,11
56,2016-08-21 21:00:00,24.59169093383166,1.75,415.7511997403394,118.1492334832489,1.75,2091.994206394911,388.32037601551673,2047.0437561148412,10
